cseq,mapX,mapY,useyn
2678,129.5739556,36.0612806,y
2679,127.5539975,37.8972873,y
2680,127.7941547,37.5452226,y
2681,126.7051617,35.0365517,y
2682,128.2478463,38.1367313,y
2683,128.450113,35.070153,y
2684,126.3510175,33.4711194,y
2685,128.4207143,36.9647677,y
2686,127.535401,38.052266,y
2687,127.5556128,35.351983,y
2688,128.5570421,35.8232437,y
2689,128.2651114,35.7122326,y
2690,127.035037,36.6750417,y
2691,126.5691531,36.4670026,y
2692,126.994486,35.191009,y
2693,128.2327938,37.3120928,y
2694,127.7765375,35.8927071,y
2695,127.4657831,37.7086466,y
2696,126.3957426,37.4541884,y
2697,127.4746423,36.4558916,y
2698,128.3197928,37.6501833,y
2699,126.2907009,36.609231,y
2700,127.1770984,37.9296714,y
2701,127.2303052,37.6894864,y
2702,128.172183,37.59524,y
2703,127.3125246,35.1059221,y
2704,126.6549076,33.5487967,y
2705,126.336306,37.653406,y
2706,128.0049666,35.4596918,y
2707,126.313817,36.579401,y
2708,126.881391,35.4331068,y
2709,127.8875797,35.2951495,y
2710,127.5797402,35.3702199,y
2711,127.1179512,37.8985272,y
2712,126.5092132,35.6626201,y
2713,128.4121427,37.044597,y
2714,128.971636,35.694051,y
2715,128.392414,37.554564,y
2716,127.4219875,35.8489904,y
2717,128.3000032,34.9246781,y
2718,126.55927,37.200942,y
2719,127.9825479,34.9656309,y
2720,128.450408,35.068677,y
2721,128.1004247,35.7886115,y
2722,128.258389,36.448402,y
2723,127.314818,36.93974,y
2724,127.4195528,37.5727667,y
2725,126.6437279,33.4745476,y
2726,127.5283557,35.9530123,y
2727,128.2663874,36.2796698,y
2728,129.0305305,35.6492752,y
2729,128.3805148,36.985579,y
2730,126.4289921,33.443436,y
2731,129.0028941,35.6635612,y
2732,128.256343,37.534951,y
2733,127.6176689,37.6458616,y
2734,128.3963192,37.2039528,y
2735,125.9959865,34.878815,y
2736,126.8351051,33.4155468,y
2737,129.5083798,35.8264798,y
2738,128.9994893,35.6735432,y
2739,126.890469,37.996091,y
2740,129.3054216,35.7911098,y
2741,127.8066401,37.4090042,y
2742,127.6055521,37.599952,y
2743,126.952089,37.306434,y
2744,128.6302903,36.555699,y
2745,128.0576,35.5873961,y
2746,129.420125,35.6093587,y
2747,128.8102319,37.095715,y
2748,127.6701883,35.9314436,y
2749,127.6696108,35.9324066,y
2750,127.2736544,37.7496744,y
2751,128.2308605,34.6396511,y
2752,127.484201,37.7107945,y
2753,128.3078886,37.6570901,y
2754,127.3645131,37.7622269,y
2755,127.3713292,37.7806519,y
2756,127.393008,38.101442,y
2757,126.5120716,37.5867305,y
2758,127.1369537,37.2169109,y
2759,128.5601287,38.033312,y
2760,127.3531157,37.8359458,y
2761,127.7983733,38.011442,y
2762,127.5579135,35.3546629,y
2763,128.619177,38.131477,y
2764,128.6553113,34.8924728,y
2765,128.8982405,36.4549585,y
2766,127.1753182,37.9238045,y
2767,127.5408764,35.3953627,y
2768,127.38885,38.075641,y
2769,127.7876691,37.4264014,y
2770,128.5066679,37.0457734,y
2771,127.9570033,37.2161693,y
2772,127.74247,35.7643227,y
2773,126.9873618,38.02152,y
2774,128.7871994,37.7102513,y
2775,126.5111197,36.3144888,y
2776,128.7036497,35.9817252,y
2777,128.6413563,37.1152828,y
2778,128.6079023,37.2595994,y
2779,127.359949,37.747109,y
2780,128.6656937,36.0464845,y
2781,128.1614936,37.317839,y
2782,126.9275139,37.7721753,y
2783,127.7753583,35.8097226,y
2784,127.2068434,38.1481318,y
2785,127.3876997,38.0781228,y
2786,126.7059174,33.552507,y
2787,129.2340542,35.2773351,y
2788,126.2886497,36.6697203,y
2789,126.4220801,35.8050722,y
2790,126.5357239,36.2412036,y
2791,128.7593248,35.3545101,y
2792,126.6104026,37.2139139,y
2793,126.2086007,36.8977227,y
2794,127.3380864,37.964975,y
2795,128.2801227,37.340913,y
2796,128.356098,38.1923008,y
2797,127.8812519,36.0894833,y
2798,128.2030616,37.3457004,y
2799,127.4260718,37.5976362,y
2800,127.6717786,37.6083587,y
2801,126.2178999,33.3496453,y
2802,128.2715455,37.3784583,y
2803,127.1592806,37.9938562,y
2804,127.8047137,35.8259094,y
2805,127.3465446,37.8467466,y
2806,126.3357075,36.4525171,y
2807,126.3815,36.951068,y
2808,126.6647502,36.3335484,y
2809,126.5480878,36.2495289,y
2810,127.1005794,37.7137698,y
2811,127.7561423,36.6586924,y
2812,127.0814725,37.8589316,y
2813,128.1888493,37.0883805,y
2814,127.139002,37.7756834,y
2815,128.9612671,35.5780035,y
2816,128.233115,37.299824,y
2817,128.1186009,36.9124691,y
2818,127.8892665,36.2324502,y
2819,127.475518,37.632977,y
2820,128.660003,36.7173358,y
2821,127.4552162,37.3808325,y
2822,127.4778765,35.6783687,y
2823,127.4772179,35.6762189,y
2824,129.3460923,36.9287439,y
2825,127.0211427,37.987266,y
2826,127.2957396,37.1310462,y
2827,127.9073245,36.0927391,y
2828,127.3348065,37.1870048,y
2829,129.0775029,35.7010795,y
2830,127.7842052,35.6724788,y
2831,127.2048979,38.0587353,y
2832,127.0113365,34.9728435,y
2833,129.0575008,35.696784,y
2834,127.758917,35.76404,y
2835,127.3659137,37.8031457,y
2836,128.5998171,35.2822939,y
2837,128.2705036,35.2582718,y
2838,129.2774288,35.5768743,y
2839,128.9780575,35.6819078,y
2840,128.709623,37.879593,y
2841,128.017368,35.1317412,y
2842,128.1310456,37.1874314,y
2843,128.1250697,37.7927968,y
2844,128.1338412,37.0019104,y
2845,128.0794279,37.1143359,y
2846,128.984917,35.678157,y
2847,126.837269,35.15182,y
2848,127.6367669,35.2628208,y
2849,127.6018888,35.0965227,y
2850,127.1211769,37.8536701,y
2851,127.0506365,35.3488812,y
2852,126.718657,34.7734182,y
2853,127.3517043,37.1237693,y
2854,127.0234715,36.5518641,y
2855,129.1879293,35.3450134,y
2856,127.1410042,37.9280705,y
2857,128.0840614,35.7956874,y
2858,127.6977316,35.390238,y
2859,128.792855,35.57498,y
2860,127.294079,37.6913112,y
2861,126.6454899,37.1944116,y
2862,129.2984967,35.8018288,y
2863,128.474536,34.8005495,y
2864,128.6371694,35.9930818,y
2865,126.304464,36.6201728,y
2866,127.5317816,37.2143767,y
2867,127.043898,37.92641,y
2868,127.256963,37.6987849,y
2869,129.2572625,35.8149583,y
2870,126.9779482,38.0189723,y
2871,127.3913733,38.0910275,y
2872,129.51831,35.846971,y
2873,126.451105,37.7284708,y
2874,126.8692211,36.6286325,y
2875,128.674532,34.7366185,y
2876,128.5325553,37.9862689,y
2877,128.7511504,37.9839694,y
2878,126.3362324,37.6533439,y
2879,127.244691,37.778308,y
2880,126.928181,37.138245,y
2881,127.6451499,37.6796175,y
2882,126.9968574,37.9214223,y
2883,127.7891925,35.7917283,y
2884,126.6436775,36.6562383,y
2885,127.1877272,38.1663719,y
2886,127.9873806,34.8289692,y
2887,126.380982,37.619805,y
2888,127.5442955,37.6639708,y
2889,127.4999433,37.7000072,y
2890,128.5723909,38.2410455,y
2891,127.5179461,37.7014616,y
2892,126.4352602,35.4443224,y
2893,127.3875797,38.0598067,y
2894,126.4077244,35.3980254,y
2895,127.034,35.4257346,y
2896,127.3143217,37.8367557,y
2897,127.5765247,37.9133831,y
2898,127.321369,37.8260791,y
2899,127.5042894,37.8386871,y
2900,127.4949246,37.6030031,y
2901,127.4758301,37.952825,y
2902,129.0006737,35.7324672,y
2903,127.3131954,37.1177422,y
2904,127.49095,37.5926571,y
2905,126.55456041,35.2776013,y
2906,127.533725,37.9500696,y
2907,128.426997,38.349023,y
2908,126.5824099,35.6100862,y
2909,127.5412067,37.9363178,y
2910,127.348642,37.8447877,y
2911,127.5748372,37.9106422,y
2912,127.4999888,37.5973391,y
2913,129.3361028,36.2349086,y
2914,127.2435246,37.1293739,y
2915,127.3144633,37.1244409,y
2916,127.0344605,35.3677149,y
2917,126.7630615,37.5705242,y
2918,127.4328667,37.8082191,y
2919,127.5055741,37.5972741,y
2920,127.4275823,37.7208791,y
2921,127.5128059,37.5915122,y
2922,126.8188355,36.8953511,y
2923,126.6741767,35.5830706,y
2924,127.0579166,35.3151346,y
2925,127.3286221,37.1351799,y
2926,127.0215244,35.3707606,y
2927,127.4588927,37.9674803,y
2928,126.4563127,37.2730657,y
2929,126.1374313,34.8744903,y
2930,127.2534755,37.1622209,y
2931,126.6910308,37.6262628,y
2932,128.040213,37.566567,y
2933,127.3843296,38.0519616,y
2934,127.4182271,38.0762131,y
2935,126.4848027,35.6054279,y
2936,129.1793007,37.1020523,y
2937,128.996493,36.1402922,y
2938,127.5005264,37.6476195,y
2939,126.4550901,35.4709267,y
2940,127.5372908,37.6691097,y
2941,127.4552605,37.9719504,y
2942,127.2838625,37.7661333,y
2943,128.3952321,35.053844,y
2944,127.396992,37.854851,y
2945,126.5263717,37.2491558,y
2946,127.5084698,37.5951487,y
2947,126.6667728,36.0234234,y
2948,127.3746013,37.9041288,y
2949,128.3113102,38.1845286,y
2950,128.3829514,37.5247325,y
2951,127.3083987,37.1830845,y
2952,127.5508494,37.8815506,y
2953,126.1388314,34.9675274,y
2954,127.1586644,37.2120767,y
2955,127.2491161,37.1633605,y
2956,126.3374147,34.9079869,y
2957,128.934443,35.4287102,y
2958,127.3731841,37.7691377,y
2959,127.3204562,37.8220186,y
2960,127.2870068,37.1491297,y
2961,127.4862949,37.5919751,y
2962,127.2437891,37.1650174,y
2963,127.3304432,37.1562776,y
2964,127.5169624,37.7022064,y
2965,127.5117841,37.5924611,y
2966,126.8117379,34.3298246,y
2967,127.3480863,37.8537932,y
2968,128.2601414,35.721096,y
2969,127.3080335,37.115621,y
2970,127.5586381,37.9028584,y
2971,127.485588,37.5920107,y
2972,127.4899222,37.5933173,y
2973,127.5131851,37.590898,y
2974,127.0929786,34.671961,y
2975,127.4947152,37.5978837,y
2976,128.6647383,37.2694614,y
2977,127.3282548,37.8194432,y
2978,126.4699688,35.6065049,y
2979,127.3844978,37.9141083,y
2980,129.2788354,35.5764721,y
2981,127.5309908,35.5706571,y
2982,127.3144633,37.1244409,y
2983,126.9874841,34.6998159,y
2984,126.7030382,34.5143097,y
2985,126.6861219,34.5151967,y
2986,127.7781867,35.2727502,y
2987,127.0146694,35.4271059,y
2988,127.2887655,37.7807003,y
2989,127.6160072,38.1647214,y
2990,127.3850743,37.8456294,y
2991,127.3775713,37.8472754,y
2992,127.5278742,37.9621768,y
2993,127.5258699,37.8967245,y
2994,127.5778836,37.8779288,y
2995,126.6029133,36.643923,y
2996,128.7942944,37.7165781,y
2997,127.2913319,37.181738,y
2998,128.422944,37.0613825,y
2999,127.5358079,37.9464606,y
3000,127.3203681,37.8270925,y
3001,127.6170725,37.6461649,y
3002,127.550502,37.8928651,y
3003,127.2331278,34.8436228,y
3004,127.5391017,37.6162787,y
3005,127.5332378,37.9512003,y
3006,127.4945078,37.6034978,y
3007,127.4689423,37.6808405,y
3008,127.7561058,36.6589052,y
3009,129.1836673,35.8632033,y
3010,127.4035868,37.7568926,y
3011,127.3237019,37.3524902,y
3012,127.68883,35.839464,y
3013,127.364475,38.01902,y
3014,126.3045466,36.6397846,y
3015,128.3901051,34.838485,y
3016,127.8244031,36.7985563,y
3017,126.93915,37.7689833,y
3018,127.5813962,37.3035056,y
3019,126.5095177,35.1364256,y
3020,127.2575499,36.3658213,y
3021,126.7447929,37.8920434,y
3022,129.0006771,35.2223687,y
3023,128.5852903,36.1761825,y
3024,127.7368797,35.7642845,y
3025,127.3765695,38.0477085,y
3026,127.017584,38.0522806,y
3027,127.4680889,37.542139,y
3028,127.6852379,37.6884607,y
3029,128.1949015,37.3463527,y
3030,128.2687783,37.2933547,y
3031,127.2267849,36.8016541,y
3032,127.1056708,36.1411728,y
3033,126.6641472,36.1126287,y
3034,127.581401,35.0067685,y
3035,127.0947358,35.0041312,y
3036,128.7770882,37.5879453,y
3037,126.4421186,35.0860517,y
3038,129.0033511,36.9783581,y
3039,128.6707325,35.3867534,y
3040,128.7028142,35.000663,y
3041,128.2596474,35.4375182,y
3042,126.8158307,36.8954373,y
3043,127.405689,36.4594872,y
3044,127.0417991,37.5430701,y
3045,127.9839063,37.865122,y
3046,129.2524677,35.3418247,y
3047,126.4337878,37.375269,y
3048,126.7499954,37.4552656,y
3049,126.445112,37.7370897,y
3050,126.4969571,37.5998632,y
3051,126.4505761,35.3492738,y
3052,126.4784176,37.6144886,y
3053,126.449977,37.2726804,y
3054,127.3751836,36.3754845,y
3055,129.094384,35.551338,y
3056,129.3449996,35.3581755,y
3057,129.3439809,35.3788732,y
3058,126.9498632,37.6672044,y
3059,127.0141387,37.436268,y
3060,126.7588777,37.3486282,y
3061,126.8273794,37.3809736,y
3062,127.2056205,37.1336407,y
3063,126.9026953,37.8646881,y
3064,127.8321942,34.9281473,y
3065,126.8942588,37.8560377,y
3066,126.8419563,37.8107159,y
3067,127.2718594,36.9208185,y
3068,127.3719038,37.8421495,y
3069,127.4848109,37.656318,y
3070,127.4943451,37.5998029,y
3071,127.3370847,36.1070776,y
3072,127.470277,37.683224,y
3073,127.5593183,37.9024575,y
3074,127.3585998,37.7932308,y
3075,127.3589249,37.7551124,y
3076,127.5325829,37.4692252,y
3077,127.4614693,37.5230359,y
3078,127.583799,37.6293326,y
3079,127.5378473,37.8343408,y
3080,127.6415158,37.8067716,y
3081,127.6562197,37.9131856,y
3082,127.5806316,37.8498063,y
3083,127.8325455,37.3648933,y
3084,128.1638446,37.2598893,y
3085,128.8735922,37.8343179,y
3086,128.5471966,38.214701,y
3087,127.9070442,37.7944592,y
3088,127.7606899,37.7198633,y
3089,128.4297522,37.7904455,y
3090,128.2254517,37.8044943,y
3091,128.018353,37.8364274,y
3092,128.2435087,37.7330202,y
3093,128.2361555,37.7208787,y
3094,127.575983,37.6692469,y
3095,127.5797711,37.7287128,y
3096,128.1589612,37.6177407,y
3097,128.0854606,37.6014758,y
3098,128.0116812,37.5520732,y
3099,127.889276,37.4752749,y
3100,128.7802343,37.1742216,y
3101,128.2711531,37.3799533,y
3102,128.2823358,37.3354478,y
3103,128.2831608,37.3353471,y
3104,128.2113181,37.3014969,y
3105,128.1443928,37.2982222,y
3106,128.6827757,37.1022085,y
3107,128.2790521,37.3540972,y
3108,128.3027752,37.5677373,y
3109,128.5767607,37.4232491,y
3110,127.2826543,36.0768729,y
3111,128.5718856,37.2512651,y
3112,127.4712238,38.2103549,y
3113,128.3266026,38.1904422,y
3114,128.0969974,37.1532837,y
3115,127.8060746,36.3993759,y
3116,127.7407891,36.2922868,y
3117,127.9008354,36.8374176,y
3118,127.6668837,36.8379468,y
3119,127.8464446,36.737419,y
3120,127.8951925,36.760471,y
3121,127.5978647,36.8729004,y
3122,128.4167961,37.0009739,y
3123,128.4162949,37.0571024,y
3124,127.1445338,36.7925755,y
3125,127.1231643,36.6106916,y
3126,127.0120138,36.5145522,y
3127,126.5041884,36.4246923,y
3128,126.3378368,36.859804,y
3129,126.2089105,36.8970836,y
3130,126.3688876,35.8177416,y
3131,127.038719,35.6896197,y
3132,127.3064532,35.9256368,y
3133,127.3506666,36.0254826,y
3134,127.6698805,36.0241408,y
3135,127.7162935,35.966889,y
3136,127.0310162,35.4361901,y
3137,126.9958252,35.3760811,y
3138,127.3998607,35.1611949,y
3139,126.6832373,34.5396797,y
3140,126.3835195,34.9691293,y
3141,126.5298981,34.8600889,y
3142,126.4327066,35.3369546,y
3143,126.6545021,35.3027267,y
3144,126.8366343,35.2868281,y
3145,129.5812811,36.0285635,y
3146,129.3825711,36.1357815,y
3147,129.3151923,35.8009614,y
3148,129.0770552,35.7044909,y
3149,129.3078399,35.7858728,y
3150,129.3076316,35.8119869,y
3151,129.281675,35.8691237,y
3152,129.2566006,35.7089863,y
3153,129.0008249,35.7541547,y
3154,129.4906359,35.7869284,y
3155,128.5091564,36.9195221,y
3156,128.9631484,35.9941656,y
3157,128.5881683,35.7121809,y
3158,128.5729634,35.7221977,y
3159,129.0067097,35.676399,y
3160,128.1745107,35.7991026,y
3161,128.2806814,35.7712834,y
3162,128.4866638,36.0863385,y
3163,128.4532302,35.9974629,y
3164,128.5104846,36.7056741,y
3165,128.960621,36.9893422,y
3166,129.001538,36.942818,y
3167,129.32024,36.9658408,y
3168,128.4682022,34.8674533,y
3169,128.9211412,35.3919168,y
3170,128.5230583,35.6238014,y
3171,128.0211419,34.9186753,y
3172,127.9086089,34.884622,y
3173,127.7171281,35.1896268,y
3174,127.9154486,35.3573671,y
3175,128.0664068,35.3843285,y
3176,127.7553318,35.2973379,y
3177,127.7736152,35.6733182,y
3178,128.1012225,35.5377239,y
3179,127.9998733,35.5343931,y
3180,128.2965596,37.1214901,y
3181,126.9531337,37.7287518,y
3182,126.9526406,37.7440253,y
3183,127.1019757,37.8110786,y
3184,127.1666895,37.9191032,y
3185,127.390164,38.0788343,y
3186,126.4248087,37.0445491,y
3187,127.2537753,36.642983,y
3188,126.5961684,37.2194118,y
3189,126.7811915,33.4648262,y
3190,128.7779531,36.6197633,y
3191,126.3019994,36.6397842,y
3192,126.5603735,37.1997701,y
3193,127.5169723,36.7101183,y
3194,127.4999437,37.7405169,y
3195,127.9668384,34.9835837,y
3196,126.8709054,37.8826813,y
3197,127.5408827,37.9364988,y
3198,126.5400725,35.5271805,y
3199,126.8455177,36.4384282,y
3200,127.9512501,36.7814814,y
3201,127.8847483,36.1016081,y
3202,126.5603735,37.1997701,y
3203,127.9024629,36.8449284,y
3204,127.4272904,37.4159894,y
3205,127.6370499,35.5885023,y
3206,126.7246843,36.1979907,y
3207,127.4781441,37.9544513,y
3208,129.0503494,35.6842637,y
3209,127.2694217,36.4800733,y
3210,126.7719438,37.4570283,y
3211,128.6820606,37.1024406,y
3212,127.2640635,37.7017905,y
3213,126.6492613,36.6719608,y
3214,127.0468991,37.6953511,y
3215,126.2863962,36.6707972,y
3216,126.2880564,36.6719184,y
3217,128.3299184,36.0671025,y
3218,126.1431144,36.7779892,y
3219,128.818137,35.7089713,y
3220,127.271646,36.2189407,y
3221,127.9596959,36.6765653,y
3222,126.5074352,37.6104188,y
3223,126.203977,36.8971075,y
3224,127.4044612,36.7318247,y
3225,127.4547662,37.8152742,y
3226,128.6602697,35.8169547,y
3227,128.8724917,37.8410451,y
3228,128.9764245,35.8041012,y
3229,127.9636198,38.1604288,y
3230,126.2929339,36.9198291,y
3231,128.0145503,36.9045459,y
3232,127.2303981,36.781872,y
3233,127.3158468,37.7174539,y
3234,127.529745,35.9366966,y
3235,126.54624,37.207208,y
3236,127.8501067,38.2065288,y
3237,127.0419043,35.716034,y
3238,127.7103409,37.1029014,y
3239,128.21345,36.330108,y
3240,127.8882513,37.8331987,y
3241,127.80065,37.311542,y
3242,126.3892759,37.6893261,y
3243,126.490541,36.505794,y
3244,127.754772,35.181077,y
3245,127.1460759,37.7776325,y
3246,128.0042054,37.8022444,y
3247,127.4751344,37.6335723,y
3248,127.175917,37.9239705,y
3249,127.7318824,37.6865314,y
3250,127.5943294,36.2449704,y
3251,126.5877814,35.6079418,y
3252,128.220671,37.2999296,y
3253,126.920887,36.999756,y
3254,126.6828463,37.1473174,y
3255,128.6422778,37.116822,y
3256,127.7265031,34.5479582,y
3257,128.405619,38.543611,y
3258,128.6526262,37.9931403,y
3259,126.7551527,37.4386179,y
3260,126.7615335,35.6015085,y
3261,126.5303955,37.2347901,y
3262,128.053735,35.5443965,y
3263,128.474735,36.0884556,y
3264,128.7821272,37.2353021,y
3265,126.457438,37.2824736,y
3266,127.7756497,35.6761566,y
3267,126.891612,35.223736,y
3268,127.470111,37.768817,y
3269,128.941027,37.77286,y
3270,127.038779,35.6230461,y
3271,128.6034693,37.0910858,y
3272,128.6028469,37.1050098,y
3273,128.377981,38.331179,y
3274,129.4391545,35.4882061,y
3275,127.515035,37.703585,y
3276,128.3174544,35.7951253,y
3277,126.5383492,37.62131,y
3278,127.7871673,37.4392941,y
3279,128.8762615,37.8315351,y
3280,126.288251,36.669141,y
3281,128.27244,37.366578,y
3282,127.278414,37.8731556,y
3283,126.5589683,37.2696195,y
3284,128.6016773,38.178272,y
3285,127.5040835,37.7584693,y
3286,127.7257654,36.620527,y
3287,129.2098495,35.4172798,y
3288,128.2786804,37.3571502,y
3289,128.1326002,37.0041734,y
3290,127.7383092,36.0721393,y
3291,128.2780739,37.2858252,y
3292,127.0291297,36.6753724,y
3293,127.3715966,38.0907243,y
3294,127.4737477,37.9543807,y
3295,128.0616385,36.649174,y
3296,126.3938126,33.4228776,y
3297,128.6153927,36.9496001,y
3298,129.1538581,37.4719302,y
3299,128.5124325,38.231233,y
3300,126.4863227,37.2819431,y
3301,127.286738,37.122232,y
3302,127.2275313,37.8181789,y
3303,127.5269003,37.8961216,y
3304,126.5158549,37.5967264,y
3305,128.674024,37.9330692,y
3306,127.2496531,37.867074,y
3307,127.4728768,37.6348394,y
3308,127.8783875,36.7845508,y
3309,127.1321874,35.6822033,y
3310,128.390766,35.057114,y
3311,128.1309314,35.7666465,y
3312,129.3299838,36.9190584,y
3313,126.368155,37.4572174,y
3314,128.4032846,37.1719133,y
3315,128.2751142,37.3322868,y
3316,128.3383084,37.637736,y
3317,127.3403361,37.1204456,y
3318,127.4545775,37.7011865,y
3319,129.3849897,36.135461,y
3320,128.7872348,35.9698091,y
3321,127.5471852,37.9328135,y
3322,128.2780826,37.3584324,y
3323,127.9639491,36.471336,y
3324,128.5089803,38.3728721,y
3325,128.5574628,38.2664474,y
3326,128.4400903,38.4745711,y
3327,128.4686535,38.2671967,y
3328,128.5321374,38.3170259,y
3329,128.5598607,38.2606155,y
3330,128.5099977,38.3530509,y
3331,128.462613,38.4225106,y
3332,128.5422831,38.3087184,y
3333,128.5370969,38.3128444,y
3334,128.9718533,35.215809,y
3335,128.4543719,38.4420126,y
3336,128.5094167,38.3572008,y
3337,126.6924179,34.7911617,y
3338,127.3501337,37.7467579,y
3339,128.6201675,36.0188551,y
3340,129.3000071,37.2915444,y
3341,126.590701,34.830965,y
3342,129.414607,36.393568,y
3343,129.1945626,37.4211993,y
3344,127.1295602,36.7173568,y
3345,126.6648708,36.0247652,y
3346,127.2783098,37.8735358,y
3347,127.9087436,34.8860132,y
3348,126.9223224,35.3488657,y
3349,127.4906148,37.5941524,y
3350,128.2802974,37.3447591,y
3351,126.291475,36.668331,y
3352,128.4372663,38.4820132,y
3353,129.412891,37.0438232,y
3354,128.5264809,35.490353,y
3355,127.5854661,37.9720851,y
3356,126.339125,37.6761396,y
3357,127.7996515,36.7198387,y
3358,127.3552627,37.7744434,y
3359,127.316293,37.836423,y
3360,127.1134456,37.8421743,y
3361,129.0536247,35.6164276,y
3362,127.2304732,37.5282099,y
3363,127.6750943,37.6172897,y
3364,127.3360145,37.9573141,y
3365,127.6226827,37.9789481,y
3366,127.6814533,37.5805759,y
3367,126.591838,36.369724,y
3368,129.0493222,35.6352059,y
3369,128.8071822,37.7373336,y
3370,127.5784409,34.6638838,y
3371,129.0483699,37.0820316,y
3372,127.0621349,38.0073762,y
3373,127.1902824,37.9666339,y
3374,128.1882584,37.3192693,y
3375,127.1159315,35.2412753,y
3376,129.239611,37.3857373,y
3377,126.291803,34.759605,y
3378,128.9118199,36.1006799,y
3379,129.233671,37.387153,y
3380,126.3824926,37.6138416,y
3381,126.9684977,37.7844576,y
3382,128.611644,35.918493,y
3383,128.1032827,35.8562336,y
3384,127.6172013,37.5426652,y
3385,127.0986274,37.8896374,y
3386,127.4272842,37.6360636,y
3387,127.3946473,37.6701166,y
3388,126.4768727,35.0941925,y
3389,127.4453065,37.1796066,y
3390,127.1693863,37.7673365,y
3391,127.2938213,36.1718601,y
3392,127.9683722,34.9844774,y
3393,126.5413686,36.259794,y
3394,127.3073038,37.9088103,y
3395,128.952849,35.5984747,y
3396,127.1978921,38.1557453,y
3397,127.2340355,38.0925541,y
3398,129.3733804,36.04302,y
3399,127.570726,37.9040331,y
3400,128.2436518,36.279041,y
3401,127.5912886,37.6809637,y
3402,126.7465795,33.2820588,y
3403,127.388684,37.6912133,y
3404,127.7640257,35.2111212,y
3405,129.313941,35.9809305,y
3406,127.606532,37.979273,y
3407,127.464119,37.76245,y
3408,127.6895769,37.440421,y
3409,127.4078574,36.7437731,y
3410,126.6289255,36.6865015,y
3411,127.2067015,34.8248542,y
3412,128.6630631,35.7715498,y
3413,126.7957984,35.5937578,y
3414,128.5075514,37.2001149,y
3415,128.4892589,36.0395313,y
3416,128.484087,36.0003209,y
3417,128.8155887,35.4929578,y
3418,128.6916045,38.0077282,y
3419,128.5882188,35.8844531,y
3420,127.3738456,35.2955759,y
3421,127.5681931,37.4279138,y
3422,126.8943952,37.2094559,y
3423,126.6612028,35.2406141,y
3424,128.3560104,38.1920549,y
3425,127.8758459,36.8591986,y
3426,126.6001701,37.220482,y
3427,127.9309631,36.8710392,y
3428,127.8134582,35.4869357,y
3429,126.8710915,37.9599592,y
3430,129.1858002,35.9971542,y
3431,127.8566611,35.735467,y
3432,127.1059217,37.89064,y
3433,128.3130102,37.6466279,y
3434,127.457716,37.818555,y
3435,127.2779981,37.2059435,y
3436,128.3687668,37.2511655,y
3437,129.1571014,36.2927075,y
3438,127.3886788,38.078483,y
3439,127.4671202,36.2358283,y
3440,128.9343904,35.4292435,y
3441,128.1409967,37.4967086,y
3442,128.2416632,37.8670983,y
3443,129.0108383,35.6806033,y
3444,128.1547489,37.1945813,y
3445,127.3206897,37.7851013,y
3446,128.9478744,37.7714193,y
3447,126.8933085,37.4844181,y
3448,127.0929488,37.8469126,y
3449,126.4733875,35.1801673,y
3450,126.3635132,37.6876952,y
3451,127.0656618,38.0127419,y
3452,128.0786992,36.9027859,y
3453,127.9755765,34.9662981,y
3454,128.0490433,37.0090121,y
3455,127.0325593,36.9752549,y
3456,128.7802935,36.105153,y
3457,128.5209199,36.9059078,y
3458,127.885261,35.2447534,y
3459,128.0578454,35.6424478,y
3460,127.3589916,37.0645704,y
3461,128.9614483,37.1320802,y
3462,128.0649903,36.4639208,y
3463,127.4423827,37.0504884,y
3464,127.2402569,38.0674355,y
3465,127.2787535,37.0406961,y
3466,126.8936604,34.7522078,y
3467,126.2019551,36.88665,y
3468,128.7611188,35.6325434,y
3469,126.7901729,37.852004,y
3470,126.9188,35.5114766,y
3471,127.572356,35.3701175,y
3472,126.291207,36.610967,y
3473,127.8065262,36.6830252,y
3474,129.2402977,36.3252526,y
3475,127.3701474,37.6529829,y
3476,127.6095727,35.9589589,y
3477,128.3265636,37.2915378,y
3478,128.1671685,38.1600141,y
3479,126.9203713,37.1996978,y
3480,126.9667082,37.922057,y
3481,128.3430697,35.6761603,y
3482,126.869957,37.2267142,y
3483,126.2082449,36.6939853,y
3484,126.456008,37.795626,y
3485,126.4357864,35.4443921,y
3486,128.1742242,36.7302895,y
3487,127.5603689,37.898868,y
3488,127.7479529,37.0840605,y
3489,126.3294267,36.8345114,y
3490,126.715985,36.4417347,y
3491,126.291743,36.670059,y
3492,127.429977,35.8529294,y
3493,127.0464076,37.4484078,y
3494,126.4532204,37.2708458,y
3495,129.2700916,35.3226596,y
3496,128.6187256,35.518514,y
3497,127.3948414,37.6999473,y
3498,127.851419,35.4495208,y
3499,127.6252186,37.6922552,y
3500,127.2983908,37.7271525,y
3501,127.2656689,38.0340674,y
3502,127.6062388,37.4274529,y
3503,127.3244271,37.5476522,y
3504,127.6086596,37.7949223,y
3505,128.173768,37.3103886,y
3506,127.3565024,37.77549,y
3507,126.7010576,37.6512549,y
3508,128.7494632,36.110611,y
3509,128.6039968,37.1151629,y
3510,126.382138,36.9380525,y
3511,126.7274535,37.2163033,y
3512,128.4228607,36.9958373,y
3513,127.3650741,37.6466317,y
3514,126.5264874,37.0459155,y
3515,126.4875571,37.6272648,y
3516,127.7758211,35.8943853,y
